Resuming checkpoint: D:\AI\projects\e-phishGen\calculation\HWT-MGT\results\scaled_stratified_pool_8980_metrics.partial.json
perturbation 458/8980 HWT_108401
perturbation 459/8980 HWT_108540
perturbation 460/8980 HWT_108597
perturbation 461/8980 HWT_003513
perturbation 462/8980 HWT_006460
perturbation 463/8980 HWT_006462
perturbation 464/8980 HWT_006644
perturbation 465/8980 HWT_006990
perturbation 466/8980 HWT_007423
perturbation 467/8980 HWT_010303
perturbation 468/8980 HWT_011008
perturbation 469/8980 HWT_011631
perturbation 470/8980 HWT_013144
perturbation 471/8980 HWT_013154
perturbation 472/8980 HWT_013468
perturbation 473/8980 HWT_013563
perturbation 474/8980 HWT_013968
perturbation 475/8980 HWT_014368
perturbation 476/8980 HWT_014625
perturbation 477/8980 HWT_014689
perturbation 478/8980 HWT_015333
perturbation 479/8980 HWT_015381
perturbation 480/8980 HWT_015518
perturbation 481/8980 HWT_017340
perturbation 482/8980 HWT_017559
perturbation 483/8980 HWT_017665
perturbation 484/8980 HWT_018224
perturbation 485/8980 HWT_018322
perturbation 486/8980 HWT_018442
perturbation 487/8980 HWT_018898
perturbation 488/8980 HWT_018916
perturbation 489/8980 HWT_020452
perturbation 490/8980 HWT_021591
perturbation 491/8980 HWT_021598
perturbation 492/8980 HWT_021768
perturbation 493/8980 HWT_022964
perturbation 494/8980 HWT_024070
perturbation 495/8980 HWT_024138
perturbation 496/8980 HWT_026681
perturbation 497/8980 HWT_027041
perturbation 498/8980 HWT_027169
perturbation 499/8980 HWT_027343
perturbation 500/8980 HWT_028172
perturbation 501/8980 HWT_030580
perturbation 502/8980 HWT_030950
perturbation 503/8980 HWT_031153
perturbation 504/8980 HWT_032304
perturbation 505/8980 HWT_032586
perturbation 506/8980 HWT_032852
perturbation 507/8980 HWT_033212
perturbation 508/8980 HWT_033845
perturbation 509/8980 HWT_035956
perturbation 510/8980 HWT_036714
perturbation 511/8980 HWT_037335
perturbation 512/8980 HWT_037973
perturbation 513/8980 HWT_038183
perturbation 514/8980 HWT_039968
perturbation 515/8980 HWT_041170
perturbation 516/8980 HWT_043358
perturbation 517/8980 HWT_049808
perturbation 518/8980 HWT_054123
perturbation 519/8980 HWT_055372
perturbation 520/8980 HWT_056509
perturbation 521/8980 HWT_061915
perturbation 522/8980 HWT_074207
perturbation 523/8980 HWT_087504
perturbation 524/8980 HWT_094065
perturbation 525/8980 HWT_001640
perturbation 526/8980 HWT_002601
perturbation 527/8980 HWT_003400
perturbation 528/8980 HWT_003956
perturbation 529/8980 HWT_004421
perturbation 530/8980 HWT_005127
perturbation 531/8980 HWT_005984
perturbation 532/8980 HWT_007507
perturbation 533/8980 HWT_008167
perturbation 534/8980 HWT_008772
perturbation 535/8980 HWT_010634
perturbation 536/8980 HWT_011718
perturbation 537/8980 HWT_011941
perturbation 538/8980 HWT_013441
perturbation 539/8980 HWT_013699
perturbation 540/8980 HWT_015037
perturbation 541/8980 HWT_015205
perturbation 542/8980 HWT_015430
perturbation 543/8980 HWT_015834
perturbation 544/8980 HWT_018047
perturbation 545/8980 HWT_018959
perturbation 546/8980 HWT_019230
perturbation 547/8980 HWT_019932
perturbation 548/8980 HWT_020164
perturbation 549/8980 HWT_020175
perturbation 550/8980 HWT_020829
perturbation 551/8980 HWT_021093
perturbation 552/8980 HWT_022638
perturbation 553/8980 HWT_023204
perturbation 554/8980 HWT_023220
perturbation 555/8980 HWT_024271
perturbation 556/8980 HWT_024733
perturbation 557/8980 HWT_024745
perturbation 558/8980 HWT_025295
perturbation 559/8980 HWT_026409
perturbation 560/8980 HWT_026809
perturbation 561/8980 HWT_028818
perturbation 562/8980 HWT_029693
perturbation 563/8980 HWT_029951
perturbation 564/8980 HWT_030021
perturbation 565/8980 HWT_033312
perturbation 566/8980 HWT_033590
perturbation 567/8980 HWT_034312
perturbation 568/8980 HWT_034915
perturbation 569/8980 HWT_035144
perturbation 570/8980 HWT_036716
perturbation 571/8980 HWT_037362
perturbation 572/8980 HWT_037648
perturbation 573/8980 HWT_040836
perturbation 574/8980 HWT_047872
perturbation 575/8980 HWT_049307
perturbation 576/8980 HWT_058154
perturbation 577/8980 HWT_069578
perturbation 578/8980 HWT_070403
perturbation 579/8980 HWT_086400
perturbation 580/8980 HWT_089387
perturbation 581/8980 HWT_104816
perturbation 582/8980 HWT_107401
perturbation 583/8980 HWT_027325
perturbation 584/8980 HWT_001805
perturbation 585/8980 HWT_004115
perturbation 586/8980 HWT_005778
perturbation 587/8980 HWT_006786
perturbation 588/8980 HWT_008495
perturbation 589/8980 HWT_012450
perturbation 590/8980 HWT_015606
perturbation 591/8980 HWT_017681
perturbation 592/8980 HWT_018048
perturbation 593/8980 HWT_018821
perturbation 594/8980 HWT_022163
perturbation 595/8980 HWT_027402
perturbation 596/8980 HWT_028161
perturbation 597/8980 HWT_030063
perturbation 598/8980 HWT_030613
perturbation 599/8980 HWT_031785
perturbation 600/8980 HWT_037581
perturbation 601/8980 HWT_050076
perturbation 602/8980 HWT_052287
perturbation 603/8980 HWT_057006
perturbation 604/8980 HWT_057930
perturbation 605/8980 HWT_058177
perturbation 606/8980 HWT_061200
perturbation 607/8980 HWT_062474
perturbation 608/8980 HWT_072010
perturbation 609/8980 HWT_073938
perturbation 610/8980 HWT_074103
perturbation 611/8980 HWT_074110
perturbation 612/8980 HWT_076667
perturbation 613/8980 HWT_080544
perturbation 614/8980 HWT_081885
perturbation 615/8980 HWT_083799
perturbation 616/8980 HWT_084000
perturbation 617/8980 HWT_084001
perturbation 618/8980 HWT_087954
perturbation 619/8980 HWT_089681
ERROR perturbation HWT_089681: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 620/8980 HWT_091156
perturbation 621/8980 HWT_092456
perturbation 622/8980 HWT_093404
perturbation 623/8980 HWT_094692
perturbation 624/8980 HWT_096925
perturbation 625/8980 HWT_097176
perturbation 626/8980 HWT_097673
perturbation 627/8980 HWT_100650
perturbation 628/8980 HWT_100676
perturbation 629/8980 HWT_104281
perturbation 630/8980 HWT_106556
perturbation 631/8980 HWT_107663
perturbation 632/8980 HWT_004171
perturbation 633/8980 HWT_010022
perturbation 634/8980 HWT_010706
perturbation 635/8980 HWT_010774
perturbation 636/8980 HWT_010838
perturbation 637/8980 HWT_010852
perturbation 638/8980 HWT_012288
perturbation 639/8980 HWT_012577
perturbation 640/8980 HWT_012894
perturbation 641/8980 HWT_014550
perturbation 642/8980 HWT_014813
perturbation 643/8980 HWT_014829
perturbation 644/8980 HWT_015597
perturbation 645/8980 HWT_016329
perturbation 646/8980 HWT_020906
perturbation 647/8980 HWT_020928
perturbation 648/8980 HWT_029609
perturbation 649/8980 HWT_030296
perturbation 650/8980 HWT_030814
perturbation 651/8980 HWT_031009
perturbation 652/8980 HWT_031533
perturbation 653/8980 HWT_032031
perturbation 654/8980 HWT_032315
perturbation 655/8980 HWT_034054
perturbation 656/8980 HWT_034476
perturbation 657/8980 HWT_034533
perturbation 658/8980 HWT_037998
perturbation 659/8980 HWT_038004
perturbation 660/8980 HWT_038878
perturbation 661/8980 HWT_039352
perturbation 662/8980 HWT_039391
perturbation 663/8980 HWT_044284
perturbation 664/8980 HWT_047325
perturbation 665/8980 HWT_048767
perturbation 666/8980 HWT_056453
perturbation 667/8980 HWT_061374
ERROR perturbation HWT_061374: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 668/8980 HWT_065730
perturbation 669/8980 HWT_068456
perturbation 670/8980 HWT_072311
perturbation 671/8980 HWT_079618
perturbation 672/8980 HWT_082073
perturbation 673/8980 HWT_083261
perturbation 674/8980 HWT_087043
perturbation 675/8980 HWT_087949
perturbation 676/8980 HWT_090514
perturbation 677/8980 HWT_090703
perturbation 678/8980 HWT_091004
perturbation 679/8980 HWT_091800
perturbation 680/8980 HWT_098247
perturbation 681/8980 HWT_100100
ERROR perturbation HWT_100100: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 682/8980 HWT_104107
perturbation 683/8980 HWT_050107
perturbation 684/8980 HWT_062050
perturbation 685/8980 HWT_075386
perturbation 686/8980 HWT_024888
perturbation 687/8980 HWT_030632
perturbation 688/8980 HWT_037655
perturbation 689/8980 HWT_036763
perturbation 690/8980 HWT_000326
perturbation 691/8980 HWT_000403
perturbation 692/8980 HWT_000500
perturbation 693/8980 HWT_000578
perturbation 694/8980 HWT_001381
perturbation 695/8980 HWT_001910
perturbation 696/8980 HWT_004266
perturbation 697/8980 HWT_004742
perturbation 698/8980 HWT_005347
perturbation 699/8980 HWT_005885
perturbation 700/8980 HWT_006551
perturbation 701/8980 HWT_007484
perturbation 702/8980 HWT_009642
perturbation 703/8980 HWT_010317
perturbation 704/8980 HWT_010652
perturbation 705/8980 HWT_010665
perturbation 706/8980 HWT_010698
perturbation 707/8980 HWT_010843
perturbation 708/8980 HWT_011270
perturbation 709/8980 HWT_011306
perturbation 710/8980 HWT_011419
ERROR perturbation HWT_011419: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 711/8980 HWT_011495
perturbation 712/8980 HWT_011797
ERROR perturbation HWT_011797: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 713/8980 HWT_012520
perturbation 714/8980 HWT_012550
perturbation 715/8980 HWT_012615
perturbation 716/8980 HWT_012831
perturbation 717/8980 HWT_013122
perturbation 718/8980 HWT_013132
perturbation 719/8980 HWT_014028
perturbation 720/8980 HWT_014570
perturbation 721/8980 HWT_015200
perturbation 722/8980 HWT_015510
perturbation 723/8980 HWT_015863
perturbation 724/8980 HWT_016410
perturbation 725/8980 HWT_016447
perturbation 726/8980 HWT_016720
perturbation 727/8980 HWT_016957
perturbation 728/8980 HWT_017322
perturbation 729/8980 HWT_017511
perturbation 730/8980 HWT_017815
perturbation 731/8980 HWT_017853
perturbation 732/8980 HWT_017879
perturbation 733/8980 HWT_017883
perturbation 734/8980 HWT_017914
perturbation 735/8980 HWT_018260
perturbation 736/8980 HWT_018290
perturbation 737/8980 HWT_018323
perturbation 738/8980 HWT_018544
perturbation 739/8980 HWT_018783
perturbation 740/8980 HWT_018827
perturbation 741/8980 HWT_019137
perturbation 742/8980 HWT_019196
perturbation 743/8980 HWT_019467
perturbation 744/8980 HWT_019756
ERROR perturbation HWT_019756: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 745/8980 HWT_020856
ERROR perturbation HWT_020856: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 746/8980 HWT_020905
perturbation 747/8980 HWT_021915
perturbation 748/8980 HWT_022161
perturbation 749/8980 HWT_022178
perturbation 750/8980 HWT_022701
perturbation 751/8980 HWT_023056
perturbation 752/8980 HWT_023219
perturbation 753/8980 HWT_023561
perturbation 754/8980 HWT_023745
perturbation 755/8980 HWT_024121
perturbation 756/8980 HWT_024959
perturbation 757/8980 HWT_026530
perturbation 758/8980 HWT_026765
perturbation 759/8980 HWT_027015
perturbation 760/8980 HWT_027290
perturbation 761/8980 HWT_027688
perturbation 762/8980 HWT_027889
perturbation 763/8980 HWT_027943
perturbation 764/8980 HWT_028256
perturbation 765/8980 HWT_028539
perturbation 766/8980 HWT_028908
perturbation 767/8980 HWT_029000
perturbation 768/8980 HWT_029170
perturbation 769/8980 HWT_029719
perturbation 770/8980 HWT_029946
perturbation 771/8980 HWT_030014
perturbation 772/8980 HWT_030712
perturbation 773/8980 HWT_030874
perturbation 774/8980 HWT_031499
perturbation 775/8980 HWT_031856
perturbation 776/8980 HWT_032004
perturbation 777/8980 HWT_032711
perturbation 778/8980 HWT_033436
perturbation 779/8980 HWT_033491
perturbation 780/8980 HWT_033821
perturbation 781/8980 HWT_034317
perturbation 782/8980 HWT_036449
perturbation 783/8980 HWT_036459
perturbation 784/8980 HWT_036594
perturbation 785/8980 HWT_036598
perturbation 786/8980 HWT_037262
perturbation 787/8980 HWT_037543
perturbation 788/8980 HWT_037709
perturbation 789/8980 HWT_037845
perturbation 790/8980 HWT_037961
perturbation 791/8980 HWT_039139
perturbation 792/8980 HWT_040101
perturbation 793/8980 HWT_040301
perturbation 794/8980 HWT_040677
perturbation 795/8980 HWT_041402
perturbation 796/8980 HWT_041427
perturbation 797/8980 HWT_041443
perturbation 798/8980 HWT_042488
perturbation 799/8980 HWT_043200
perturbation 800/8980 HWT_049062
perturbation 801/8980 HWT_050930
perturbation 802/8980 HWT_051718
perturbation 803/8980 HWT_051963
perturbation 804/8980 HWT_051964
perturbation 805/8980 HWT_052060
perturbation 806/8980 HWT_052080
perturbation 807/8980 HWT_053359
perturbation 808/8980 HWT_054503
perturbation 809/8980 HWT_055520
perturbation 810/8980 HWT_056465
perturbation 811/8980 HWT_057867
perturbation 812/8980 HWT_058473
perturbation 813/8980 HWT_060091
perturbation 814/8980 HWT_061362
ERROR perturbation HWT_061362: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 815/8980 HWT_070345
perturbation 816/8980 HWT_074564
perturbation 817/8980 HWT_083737
perturbation 818/8980 HWT_087443
ERROR perturbation HWT_087443: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 819/8980 HWT_088323
perturbation 820/8980 HWT_090319
perturbation 821/8980 HWT_091079
perturbation 822/8980 HWT_093604
perturbation 823/8980 HWT_095122
perturbation 824/8980 HWT_095501
perturbation 825/8980 HWT_101264
perturbation 826/8980 HWT_103525
perturbation 827/8980 HWT_107053
perturbation 828/8980 HWT_012933
perturbation 829/8980 HWT_089817
perturbation 830/8980 HWT_011586
perturbation 831/8980 HWT_015953
perturbation 832/8980 HWT_036215
perturbation 833/8980 HWT_053616
perturbation 834/8980 HWT_000599
perturbation 835/8980 HWT_007399
perturbation 836/8980 HWT_009559
perturbation 837/8980 HWT_014274
perturbation 838/8980 HWT_016576
perturbation 839/8980 HWT_018746
perturbation 840/8980 HWT_019948
perturbation 841/8980 HWT_021069
perturbation 842/8980 HWT_038913
perturbation 843/8980 HWT_038934
perturbation 844/8980 HWT_039303
perturbation 845/8980 HWT_002575
perturbation 846/8980 HWT_008109
perturbation 847/8980 HWT_010734
perturbation 848/8980 HWT_010913
perturbation 849/8980 HWT_012382
perturbation 850/8980 HWT_012440
perturbation 851/8980 HWT_018928
perturbation 852/8980 HWT_029407
perturbation 853/8980 HWT_032229
perturbation 854/8980 HWT_038225
perturbation 855/8980 HWT_062245
ERROR perturbation HWT_062245: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 856/8980 HWT_001463
perturbation 857/8980 HWT_001957
perturbation 858/8980 HWT_007555
perturbation 859/8980 HWT_009589
perturbation 860/8980 HWT_002848
perturbation 861/8980 HWT_004057
perturbation 862/8980 HWT_010462
perturbation 863/8980 HWT_010976
perturbation 864/8980 HWT_013490
perturbation 865/8980 HWT_016315
perturbation 866/8980 HWT_017492
perturbation 867/8980 HWT_018569
perturbation 868/8980 HWT_019141
perturbation 869/8980 HWT_020575
perturbation 870/8980 HWT_022474
perturbation 871/8980 HWT_027224
perturbation 872/8980 HWT_027351
perturbation 873/8980 HWT_027705
perturbation 874/8980 HWT_036856
perturbation 875/8980 HWT_038264
perturbation 876/8980 HWT_038820
perturbation 877/8980 HWT_039651
perturbation 878/8980 HWT_041263
ERROR perturbation HWT_041263: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 879/8980 HWT_049881
perturbation 880/8980 HWT_050912
perturbation 881/8980 HWT_051599
perturbation 882/8980 HWT_052668
perturbation 883/8980 HWT_052681
perturbation 884/8980 HWT_054695
perturbation 885/8980 HWT_054750
ERROR perturbation HWT_054750: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 886/8980 HWT_055756
perturbation 887/8980 HWT_056609
perturbation 888/8980 HWT_056836
perturbation 889/8980 HWT_058980
perturbation 890/8980 HWT_059455
perturbation 891/8980 HWT_061244
perturbation 892/8980 HWT_062001
perturbation 893/8980 HWT_062126
perturbation 894/8980 HWT_063260
perturbation 895/8980 HWT_063297
perturbation 896/8980 HWT_065510
perturbation 897/8980 HWT_065883
perturbation 898/8980 HWT_074004
perturbation 899/8980 HWT_075162
perturbation 900/8980 HWT_077912
ERROR perturbation HWT_077912: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 901/8980 HWT_078794
perturbation 902/8980 HWT_083592
perturbation 903/8980 HWT_087973
perturbation 904/8980 HWT_095884
perturbation 905/8980 HWT_098273
perturbation 906/8980 HWT_099987
perturbation 907/8980 HWT_100947
perturbation 908/8980 HWT_102202
perturbation 909/8980 HWT_104518
perturbation 910/8980 HWT_104812
perturbation 911/8980 HWT_105114
perturbation 912/8980 HWT_105540
perturbation 913/8980 HWT_107115
perturbation 914/8980 HWT_002089
ERROR perturbation HWT_002089: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 915/8980 HWT_002156
perturbation 916/8980 HWT_003079
perturbation 917/8980 HWT_004982
perturbation 918/8980 HWT_007388
perturbation 919/8980 HWT_016539
ERROR perturbation HWT_016539: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 920/8980 HWT_016545
perturbation 921/8980 HWT_016753
perturbation 922/8980 HWT_017898
ERROR perturbation HWT_017898: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 923/8980 HWT_018297
ERROR perturbation HWT_018297: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 924/8980 HWT_021057
perturbation 925/8980 HWT_021104
perturbation 926/8980 HWT_021348
perturbation 927/8980 HWT_021576
perturbation 928/8980 HWT_022129
perturbation 929/8980 HWT_023681
perturbation 930/8980 HWT_025664
perturbation 931/8980 HWT_026413
perturbation 932/8980 HWT_028204
perturbation 933/8980 HWT_028251
perturbation 934/8980 HWT_029182
perturbation 935/8980 HWT_031634
perturbation 936/8980 HWT_036440
perturbation 937/8980 HWT_036496
perturbation 938/8980 HWT_038301
perturbation 939/8980 HWT_053714
perturbation 940/8980 HWT_053882
perturbation 941/8980 HWT_053940
perturbation 942/8980 HWT_057957
perturbation 943/8980 HWT_059466
ERROR perturbation HWT_059466: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 944/8980 HWT_062068
perturbation 945/8980 HWT_062136
perturbation 946/8980 HWT_065699
perturbation 947/8980 HWT_079601
perturbation 948/8980 HWT_086755
perturbation 949/8980 HWT_008785
perturbation 950/8980 HWT_009062
perturbation 951/8980 HWT_009781
perturbation 952/8980 HWT_012240
perturbation 953/8980 HWT_012255
ERROR perturbation HWT_012255: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 954/8980 HWT_013547
perturbation 955/8980 HWT_015150
perturbation 956/8980 HWT_016769
perturbation 957/8980 HWT_017399
ERROR perturbation HWT_017399: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 958/8980 HWT_018865
ERROR perturbation HWT_018865: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 959/8980 HWT_021403
perturbation 960/8980 HWT_022356
perturbation 961/8980 HWT_026366
perturbation 962/8980 HWT_026997
perturbation 963/8980 HWT_028119
perturbation 964/8980 HWT_028448
perturbation 965/8980 HWT_029296
perturbation 966/8980 HWT_035591
perturbation 967/8980 HWT_052367
perturbation 968/8980 HWT_056276
perturbation 969/8980 HWT_056332
perturbation 970/8980 HWT_056954
perturbation 971/8980 HWT_059142
ERROR perturbation HWT_059142: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 972/8980 HWT_060883
perturbation 973/8980 HWT_061042
perturbation 974/8980 HWT_061051
perturbation 975/8980 HWT_062607
perturbation 976/8980 HWT_063026
perturbation 977/8980 HWT_063644
ERROR perturbation HWT_063644: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 978/8980 HWT_063921
perturbation 979/8980 HWT_068308
perturbation 980/8980 HWT_071282
perturbation 981/8980 HWT_075366
perturbation 982/8980 HWT_075630
perturbation 983/8980 HWT_077532
perturbation 984/8980 HWT_079817
perturbation 985/8980 HWT_082346
perturbation 986/8980 HWT_083504
perturbation 987/8980 HWT_085595
perturbation 988/8980 HWT_087637
perturbation 989/8980 HWT_087868
perturbation 990/8980 HWT_090717
perturbation 991/8980 HWT_096249
perturbation 992/8980 HWT_098189
perturbation 993/8980 HWT_099602
perturbation 994/8980 HWT_100486
perturbation 995/8980 HWT_100864
perturbation 996/8980 HWT_101247
ERROR perturbation HWT_101247: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 997/8980 HWT_102728
perturbation 998/8980 HWT_102948
perturbation 999/8980 HWT_104588
perturbation 1000/8980 HWT_104886
ERROR perturbation HWT_104886: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1001/8980 HWT_106937
perturbation 1002/8980 HWT_063656
perturbation 1003/8980 HWT_000030
perturbation 1004/8980 HWT_000046
perturbation 1005/8980 HWT_000487
perturbation 1006/8980 HWT_000595
perturbation 1007/8980 HWT_000596
perturbation 1008/8980 HWT_000780
ERROR perturbation HWT_000780: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1009/8980 HWT_000809
perturbation 1010/8980 HWT_000813
perturbation 1011/8980 HWT_001125
perturbation 1012/8980 HWT_001263
perturbation 1013/8980 HWT_001383
perturbation 1014/8980 HWT_001916
perturbation 1015/8980 HWT_001946
perturbation 1016/8980 HWT_002037
perturbation 1017/8980 HWT_002051
perturbation 1018/8980 HWT_002393
perturbation 1019/8980 HWT_002568
perturbation 1020/8980 HWT_002571
perturbation 1021/8980 HWT_002705
perturbation 1022/8980 HWT_003008
ERROR perturbation HWT_003008: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1023/8980 HWT_003027
perturbation 1024/8980 HWT_003086
perturbation 1025/8980 HWT_003123
perturbation 1026/8980 HWT_003235
perturbation 1027/8980 HWT_003240
perturbation 1028/8980 HWT_003256
perturbation 1029/8980 HWT_003369
perturbation 1030/8980 HWT_003401
ERROR perturbation HWT_003401: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1031/8980 HWT_003525
perturbation 1032/8980 HWT_003707
perturbation 1033/8980 HWT_003919
perturbation 1034/8980 HWT_004005
ERROR perturbation HWT_004005: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1035/8980 HWT_004374
perturbation 1036/8980 HWT_004633
ERROR perturbation HWT_004633: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1037/8980 HWT_004655
perturbation 1038/8980 HWT_004662
perturbation 1039/8980 HWT_004690
perturbation 1040/8980 HWT_004858
perturbation 1041/8980 HWT_005049
perturbation 1042/8980 HWT_005332
ERROR perturbation HWT_005332: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1043/8980 HWT_005486
perturbation 1044/8980 HWT_005503
perturbation 1045/8980 HWT_005588
ERROR perturbation HWT_005588: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1046/8980 HWT_005866
perturbation 1047/8980 HWT_006322
perturbation 1048/8980 HWT_006365
perturbation 1049/8980 HWT_006402
perturbation 1050/8980 HWT_006439
perturbation 1051/8980 HWT_006946
perturbation 1052/8980 HWT_006961
perturbation 1053/8980 HWT_006975
ERROR perturbation HWT_006975: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1054/8980 HWT_007012
perturbation 1055/8980 HWT_007158
perturbation 1056/8980 HWT_007218
perturbation 1057/8980 HWT_007232
perturbation 1058/8980 HWT_007374
perturbation 1059/8980 HWT_007771
perturbation 1060/8980 HWT_007813
perturbation 1061/8980 HWT_007965
perturbation 1062/8980 HWT_008025
perturbation 1063/8980 HWT_008139
perturbation 1064/8980 HWT_008173
perturbation 1065/8980 HWT_008256
perturbation 1066/8980 HWT_008263
perturbation 1067/8980 HWT_008473
perturbation 1068/8980 HWT_008476
perturbation 1069/8980 HWT_008520
perturbation 1070/8980 HWT_008524
perturbation 1071/8980 HWT_008642
perturbation 1072/8980 HWT_008870
perturbation 1073/8980 HWT_008917
perturbation 1074/8980 HWT_009055
perturbation 1075/8980 HWT_009213
ERROR perturbation HWT_009213: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1076/8980 HWT_009233
perturbation 1077/8980 HWT_009235
perturbation 1078/8980 HWT_009444
perturbation 1079/8980 HWT_009475
perturbation 1080/8980 HWT_009523
perturbation 1081/8980 HWT_009643
perturbation 1082/8980 HWT_009720
perturbation 1083/8980 HWT_009981
perturbation 1084/8980 HWT_010125
perturbation 1085/8980 HWT_010235
perturbation 1086/8980 HWT_010284
perturbation 1087/8980 HWT_010301
perturbation 1088/8980 HWT_010544
perturbation 1089/8980 HWT_010702
perturbation 1090/8980 HWT_010711
perturbation 1091/8980 HWT_010978
perturbation 1092/8980 HWT_011212
perturbation 1093/8980 HWT_011234
perturbation 1094/8980 HWT_011309
perturbation 1095/8980 HWT_011377
ERROR perturbation HWT_011377: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1096/8980 HWT_011520
perturbation 1097/8980 HWT_011566
perturbation 1098/8980 HWT_011655
perturbation 1099/8980 HWT_011675
perturbation 1100/8980 HWT_011731
ERROR perturbation HWT_011731: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1101/8980 HWT_011812
perturbation 1102/8980 HWT_012187
perturbation 1103/8980 HWT_012228
perturbation 1104/8980 HWT_012331
ERROR perturbation HWT_012331: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1105/8980 HWT_012333
perturbation 1106/8980 HWT_012391
ERROR perturbation HWT_012391: RuntimeError: cannot reshape tensor of 0 elements into shape [-1, 0] because the unspecified dimension size -1 can be any value and is ambiguous
perturbation 1107/8980 HWT_012732
perturbation 1108/8980 HWT_012735
perturbation 1109/8980 HWT_012804
